POSTE;DATE;RR;DRR;TM;FXY;DXY;UM
75114001;20180417;0,0;0;15,6;4,7;200;57
75114001;20180418;0,0;0;19,8;5,3;130;48
75114001;20180419;0,0;0;21,5;4,0;190;49
75114001;20180420;0,0;0;22,6;4,8;30;50
75114001;20180421;4,7;32;22,6;4,4;100;46
75114001;20180422;0,0;21;21,5;6,0;220;59
75114001;20180423;0,0;0;15,7;4,8;330;61
75114001;20180424;0,0;0;16,0;4,9;230;59
75114001;20180425;0,2;17;13,8;5,5;300;65
75114001;20180426;0,0;0;12,0;5,5;250;57
75114001;20180427;0,0;0;14,1;8,5;250;55
75114001;20180428;1,2;232;13,0;5,8;220;64
75114001;20180429;15,1;965;11,0;5,7;30;88
75114001;20180430;6,8;970;6,3;8,4;260;89
75114001;20180501;0,2;0;9,0;4,3;260;71
75114001;20180502;0,2;58;11,8;6,5;210;66
75114001;20180503;0,0;0;12,8;5,5;20;60
75114001;20180504;0,0;0;14,5;6,5;30;54
75114001;20180505;0,0;0;18,0;6,3;30;57
75114001;20180506;0,0;0;21,4;4,6;80;56
75114001;20180507;0,0;0;22,0;5,8;40;44
75114001;20180508;0,0;0;21,3;7,0;330;51
75114001;20180509;0,0;0;17,4;5,8;330;64
75114001;20180510;0,0;0;14,1;6,6;330;53
75114001;20180511;0,0;0;16,7;4,9;160;52
75114001;20180512;2,4;310;15,5;6,7;280;69
75114001;20180513;0,6;133;11,9;7,0;20;72
75114001;20180514;5,8;502;12,6;7,8;360;82
75114001;20180515;0,0;0;15,7;5,1;20;78
75114001;20180516;0,0;3;15,6;7,8;20;72
75114001;20180517;0,0;0;14,3;7,1;30;60
75114001;20180518;0,0;0;13,6;6,0;30;58
75114001;20180519;0,0;0;14,2;5,6;30;62
75114001;20180520;0,0;0;16,8;5,5;60;61
75114001;20180521;0,0;6;18,9;3,6;60;62
75114001;20180522;2,4;246;18,1;3,8;330;72
75114001;20180523;0,0;0;17,2;5,1;40;75
75114001;20180524;0,0;0;19,8;4,1;250;67
75114001;20180525;12,6;199;19,9;6,7;330;71
75114001;20180526;0,2;0;22,8;5,8;160;68
75114001;20180527;0,0;0;23,3;4,2;210;60
75114001;20180528;21,6;235;21,8;7,6;110;72
75114001;20180529;34,2;260;18,8;5,9;270;86
75114001;20180530;0,2;32;20,7;3,7;150;75
75114001;20180531;0,0;0;21,0;5,2;230;73
75114001;20180601;4,6;104;18,3;4,3;270;82
75114001;20180602;0,0;0;19,9;3,7;70;68
75114001;20180603;0,0;1;22,1;4,7;50;62
75114001;20180604;7,1;221;21,8;5,4;30;70
75114001;20180605;13,4;345;18,7;6,0;30;85
75114001;20180606;4,4;219;18,4;5,6;50;89
75114001;20180607;0,0;0;21,0;4,1;230;72
75114001;20180608;0,0;0;21,8;4,5;30;72
75114001;20180609;0,6;58;20,2;4,5;30;80
75114001;20180610;2,4;192;20,5;5,3;30;82
75114001;20180611;78,2;860;19,2;5,0;10;91
75114001;20180612;0,6;158;16,8;6,7;10;84
75114001;20180613;0,0;0;15,1;5,8;30;71
75114001;20180614;0,2;28;16,9;5,3;240;74
75114001;20180615;0,0;0;19,1;5,6;10;65
75114001;20180616;0,0;0;18,7;4,8;350;56
75114001;20180617;0,0;0;17,9;4,8;260;60
75114001;20180618;0,4;42;19,9;4,5;260;69
75114001;20180619;0,0;1;20,4;5,2;330;72
75114001;20180620;0,0;0;23,3;3,8;330;63
75114001;20180621;0,0;0;17,9;7,3;30;60
75114001;20180622;0,0;0;16,6;5,9;30;48
75114001;20180623;0,0;0;17,4;5,3;30;53
75114001;20180624;0,0;0;19,1;5,3;30;51
75114001;20180625;0,0;0;20,2;5,5;70;59
75114001;20180626;0,0;0;22,4;5,4;30;48
75114001;20180627;0,0;0;23,6;5,6;70;53
75114001;20180628;0,0;0;23,8;6,5;60;49
75114001;20180629;0,0;0;24,5;6,6;70;51
75114001;20180630;0,0;0;26,1;5,2;40;53
75114001;20180701;0,0;19;27,5;4,9;80;48
75114001;20180702;0,0;26;25,3;5,5;50;48
75114001;20180703;0,0;0;25,4;4,5;270;56
75114001;20180704;0,0;0;24,9;5,5;30;56
75114001;20180705;0,4;35;22,5;4,9;10;63
75114001;20180706;0,0;0;24,1;4,0;40;50
75114001;20180707;0,0;11;25,9;4,7;30;47
75114001;20180708;0,0;0;25,6;5,8;40;49
75114001;20180709;0,0;0;22,8;6,9;20;52
75114001;20180710;0,0;0;19,4;6,1;30;58
75114001;20180711;0,0;0;19,0;5,6;30;64
75114001;20180712;0,0;0;21,0;4,3;20;60
75114001;20180713;0,0;0;22,9;5,6;20;59
75114001;20180714;2,0;139;24,3;7,0;160;54
75114001;20180715;0,0;0;25,6;4,1;270;48
75114001;20180716;0,0;0;24,8;5,0;340;45
75114001;20180717;0,0;0;22,5;5,6;30;52
75114001;20180718;0,0;0;23,5;4,8;30;43
75114001;20180719;0,6;162;25,5;4,9;90;40
75114001;20180720;1,0;74;21,1;5,0;330;72
75114001;20180721;0,0;0;21,6;3,9;310;61
75114001;20180722;0,0;0;23,1;4,5;10;55
75114001;20180723;0,0;0;25,3;3,5;30;48
75114001;20180724;0,0;0;26,3;3,9;10;49
75114001;20180725;0,0;0;27,9;4,3;40;48
75114001;20180726;0,0;0;29,5;3,7;110;45
75114001;20180727;10,7;83;27,7;8,3;140;56
75114001;20180728;0,0;4;22,5;6,3;260;53
75114001;20180729;0,0;0;23,2;8,1;230;51
75114001;20180730;0,0;1;24,1;5,5;260;62
75114001;20180731;0,0;0;24,4;5,2;270;54
75114001;20180801;0,0;0;24,4;4,5;30;51
75114001;20180802;0,0;0;26,3;5,1;30;48
75114001;20180803;0,0;0;28,1;6,1;10;46
75114001;20180804;0,0;0;27,2;7,3;30;45
75114001;20180805;0,0;0;24,6;5,1;30;52
75114001;20180806;0,0;0;27,2;4,1;40;39
75114001;20180807;0,0;37;29,0;6,8;250;43
75114001;20180808;4,9;22;22,9;5,3;220;55
75114001;20180809;1,4;236;17,8;6,0;310;77
75114001;20180810;0,0;0;18,3;5,9;260;60
75114001;20180811;0,0;0;20,0;3,7;280;57
75114001;20180812;2,2;72;23,2;5,8;180;51
75114001;20180813;0,2;0;20,6;6,7;260;68
75114001;20180814;0,0;0;20,4;4,5;320;66
75114001;20180815;0,0;0;20,7;3,3;300;66
75114001;20180816;1,8;56;23,2;6,8;20;61
75114001;20180817;0,0;0;20,1;5,6;10;60
75114001;20180818;0,0;0;20,0;3,9;350;59
75114001;20180819;0,0;6;22,5;5,9;330;60
75114001;20180820;0,2;32;21,8;3,6;330;71
75114001;20180821;0,0;0;22,7;3,1;30;67
75114001;20180822;0,0;0;23,9;4,0;10;64
75114001;20180823;3,0;131;21,3;6,5;340;71
75114001;20180824;0,4;81;17,2;5,7;280;62
75114001;20180825;0,0;0;15,8;5,9;270;58
75114001;20180826;0,0;10;18,7;7,0;260;51
75114001;20180827;0,2;28;19,2;5,3;260;67
75114001;20180828;13,2;129;20,6;2,8;160;57
75114001;20180829;6,1;125;18,3;7,1;330;79
75114001;20180830;0,0;48;17,7;3,3;330;71
75114001;20180831;0,0;0;18,2;4,2;30;60
75114001;20180901;0,0;0;18,2;4,8;50;50
75114001;20180902;0,0;0;18,7;4,5;70;51
75114001;20180903;0,0;0;19,4;5,8;20;61
75114001;20180904;0,0;23;18,8;4,6;20;81
75114001;20180905;0,0;0;20,9;5,1;10;75
75114001;20180906;0,2;38;18,3;5,7;330;74
75114001;20180907;0,0;25;16,7;5,6;340;60
75114001;20180908;0,0;0;17,3;3,5;280;57
75114001;20180909;0,0;0;21,1;5,1;350;54
75114001;20180910;0,0;0;19,5;4,6;350;64
75114001;20180911;0,0;0;21,8;4,9;270;56
75114001;20180912;0,4;43;21,0;6,1;30;64
75114001;20180913;0,6;142;16,7;4,9;30;80
75114001;20180914;0,0;0;16,5;5,3;350;63
75114001;20180915;0,0;0;16,7;3,3;320;63
75114001;20180916;0,0;0;18,1;2,5;130;56
75114001;20180917;0,0;0;20,9;4,6;160;50
75114001;20180918;0,2;36;20,0;5,2;260;73
75114001;20180919;0,0;0;20,4;6,2;230;67
75114001;20180920;1,0;94;19,9;5,9;210;67
75114001;20180921;1,8;67;16,6;7,0;220;59
75114001;20180922;0,4;95;15,8;6,1;210;64
75114001;20180923;6,1;205;17,1;9,0;360;81
75114001;20180924;0,0;0;12,6;5,9;30;62
75114001;20180925;0,0;0;12,9;5,6;90;57
75114001;20180926;0,0;0;14,0;3,1;100;54
75114001;20180927;0,0;0;17,1;2,7;20;59
75114001;20180928;0,0;0;15,1;7,6;30;70
75114001;20180929;0,0;0;12,8;5,6;40;56
75114001;20180930;0,0;0;12,7;7,1;340;60
75114001;20181001;0,0;;12,4;6,9;360;56
75114001;20181002;0,2;139;13,4;5,4;260;78
75114001;20181003;0,0;1;16,3;5,1;10;74
75114001;20181004;0,0;0;15,6;3,1;40;67
75114001;20181005;0,0;0;16,4;3,9;190;66
75114001;20181006;0,4;46;16,9;5,6;250;69
75114001;20181007;1,6;96;13,5;6,3;30;85
75114001;20181008;0,0;0;13,1;4,1;20;66
75114001;20181009;0,0;0;15,9;3,6;150;70
75114001;20181010;0,0;24;18,5;6,4;170;68
75114001;20181011;2,2;101;19,5;6,1;180;70
75114001;20181012;0,0;0;19,4;7,0;220;78
75114001;20181013;0,0;0;20,2;4,9;160;70
75114001;20181014;0,0;0;20,3;6,3;160;60
75114001;20181015;0,0;0;20,5;6,4;190;50
75114001;20181016;0,0;0;19,4;2,8;250;57
75114001;20181017;0,0;0;17,3;5,1;30;72
75114001;20181018;0,0;0;15,2;6,8;30;76
75114001;20181019;0,0;0;13,7;5,4;30;80
75114001;20181020;0,0;0;12,3;5,0;30;75
75114001;20181021;0,0;0;12,4;3,7;20;70
75114001;20181022;0,2;9;12,5;7,5;30;78
75114001;20181023;0,0;0;11,9;4,3;270;71
75114001;20181024;0,0;0;14,4;5,0;320;83
75114001;20181025;0,0;0;13,2;3,9;340;75
75114001;20181026;0,6;66;10,8;7,7;330;75
75114001;20181027;0,0;4;7,3;5,4;30;75
75114001;20181028;0,0;0;6,1;9,1;50;73
75114001;20181029;12,1;479;4,8;8,2;20;79
75114001;20181030;2,4;258;6,8;8,0;260;82
75114001;20181031;2,6;;7,8;4,6;150;88
75114001;20181101;2,4;196;9,8;5,5;220;88
75114001;20181102;0,0;1;8,2;4,4;20;76
75114001;20181103;0,0;0;6,5;2,3;140;75
75114001;20181104;0,0;0;8,0;3,6;160;87
75114001;20181105;0,0;0;13,4;4,2;140;76
75114001;20181106;0,6;76;13,9;8,4;190;72
75114001;20181107;4,0;269;11,1;6,1;190;83
75114001;20181108;0,0;0;9,4;4,5;260;83
75114001;20181109;1,0;212;10,3;6,5;190;84
75114001;20181110;9,4;575;11,7;7,2;210;90
75114001;20181111;13,7;931;11,6;7,9;190;92
75114001;20181112;5,1;329;10,8;3,5;220;93
75114001;20181113;0,0;0;11,0;4,7;260;84
75114001;20181114;0,4;0;9,5;3,5;160;90
75114001;20181115;0,0;0;9,0;3,9;130;97
75114001;20181116;0,0;5;7,4;3,6;120;96
75114001;20181117;0,0;0;5,8;5,4;90;78
75114001;20181118;0,0;0;5,3;5,3;70;67
75114001;20181119;0,6;327;3,5;7,1;70;71
75114001;20181120;1,0;570;2,4;6,0;60;90
75114001;20181121;0,0;0;2,7;3,6;130;84
75114001;20181122;0,4;59;3,7;4,5;140;95
75114001;20181123;5,8;443;5,0;3,6;160;97
75114001;20181124;1,0;194;7,3;5,0;220;93
75114001;20181125;4,8;698;7,3;5,6;30;95
75114001;20181126;1,0;464;5,7;5,3;20;93
75114001;20181127;15,1;846;7,3;5,5;180;88
75114001;20181128;0,4;216;10,4;5,2;230;91
75114001;20181129;0,0;1;11,9;6,6;220;76
75114001;20181130;0,0;0;10,1;6,2;260;82
75114001;20181201;7,0;722;8,8;7,1;210;93
75114001;20181202;0,6;167;14,3;6,6;220;90
75114001;20181203;5,4;231;13,2;8,9;250;83
75114001;20181204;1,8;76;10,4;4,2;260;79
75114001;20181205;1,8;140;10,3;5,2;190;88
75114001;20181206;0,2;75;12,7;4,5;260;88
75114001;20181207;5,1;323;10,2;9,6;240;82
75114001;20181208;1,2;267;10,0;9,6;260;78
75114001;20181209;2,2;209;9,9;10,2;280;77
75114001;20181210;0,0;27;8,5;5,8;330;79
75114001;20181211;0,2;1;6,2;3,2;130;87
75114001;20181212;0,0;0;2,2;4,7;130;85
75114001;20181213;0,2;0;1,4;6,3;80;77
75114001;20181214;0,0;0;0,3;4,8;60;66
75114001;20181215;15,0;;0,8;6,9;160;79
75114001;20181216;2,4;142;5,5;4,6;260;97
75114001;20181217;0,0;4;6,5;3,9;260;92
75114001;20181218;2,8;147;7,0;5,9;160;83
75114001;20181219;0,0;57;8,8;5,8;230;87
75114001;20181220;2,2;223;8,6;6,4;220;82
75114001;20181221;3,2;321;13,0;9,9;220;88
75114001;20181222;0,6;99;11,6;6,7;260;79
75114001;20181223;9,2;754;12,1;6,6;260;91
75114001;20181224;0,0;54;8,3;7,4;20;84
75114001;20181225;0,0;0;3,8;3,2;130;79
75114001;20181226;0,0;0;0,8;3,1;140;86
75114001;20181227;0,0;0;-0,3;3,2;160;94
75114001;20181228;0,0;0;1,0;2,9;290;89
75114001;20181229;0,2;126;4,8;3,4;230;88
75114001;20181230;0,4;248;8,6;3,4;330;94
75114001;20181231;0,2;117;9,1;4,1;330;85
